classType,defaultPort,serviceName,serviceDescription,entry,source
Port,8232/udp,"hncp-dtls-port","HNCP over DTLS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8243/tcp,"synapse-nhttps","Synapse Non Blocking HTTPS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8243/udp,"synapse-nhttps","Synapse Non Blocking HTTPS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8270/tcp,"robot-remote","Robot Framework Remote Library Interface",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8276/tcp,"pando-sec","Pando Media Controlled Distribution",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8276/udp,"pando-sec","Pando Media Controlled Distribution",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8280/tcp,"synapse-nhttp","Synapse Non Blocking HTTP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8280/udp,"synapse-nhttp","Synapse Non Blocking HTTP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8282/tcp,"libelle","Libelle EnterpriseBus",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8282/udp,"libelle-disc","Libelle EnterpriseBus discovery",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8292/tcp,"blp3","Bloomberg professional",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8292/udp,"blp3","Bloomberg professional",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8293/tcp,"hiperscan-id","Hiperscan Identification Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8294/tcp,"blp4","Bloomberg intelligent client",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8294/udp,"blp4","Bloomberg intelligent client",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8300/tcp,"tmi","Transport Management Interface",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8300/udp,"tmi","Transport Management Interface",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8301/tcp,"amberon","Amberon PPC/PPS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8301/udp,"amberon","Amberon PPC/PPS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8313/tcp,"hub-open-net","Hub Open Network",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8320/tcp,"tnp-discover","Thin(ium) Network Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8320/udp,"tnp-discover","Thin(ium) Network Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8321/tcp,"tnp","Thin(ium) Network Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8321/udp,"tnp","Thin(ium) Network Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8322/tcp,"garmin-marine","Garmin Marine",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8322/udp,"garmin-marine","Garmin Marine",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8351/tcp,"server-find","Server Find",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8351/udp,"server-find","Server Find",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8376/tcp,"cruise-enum","Cruise ENUM",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8376/udp,"cruise-enum","Cruise ENUM",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8377/tcp,"cruise-swroute","Cruise SWROUTE",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8377/udp,"cruise-swroute","Cruise SWROUTE",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8378/tcp,"cruise-config","Cruise CONFIG",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8378/udp,"cruise-config","Cruise CONFIG",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8379/tcp,"cruise-diags","Cruise DIAGS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8379/udp,"cruise-diags","Cruise DIAGS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8380/tcp,"cruise-update","Cruise UPDATE",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8380/udp,"cruise-update","Cruise UPDATE",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8383/tcp,"m2mservices","M2m Services",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8383/udp,"m2mservices","M2m Services",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8384/udp,"marathontp","Marathon Transport Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8400/tcp,"cvd","cvd",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8400/udp,"cvd","cvd",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8401/tcp,"sabarsd","sabarsd",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8401/udp,"sabarsd","sabarsd",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8402/tcp,"abarsd","abarsd",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8402/udp,"abarsd","abarsd",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8403/tcp,"admind","admind",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8403/udp,"admind","admind",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8404/tcp,"svcloud","SuperVault Cloud",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8405/tcp,"svbackup","SuperVault Backup",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8415/tcp,"dlpx-sp","Delphix Session Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8416/tcp,"espeech","eSpeech Session Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8416/udp,"espeech","eSpeech Session Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8417/tcp,"espeech-rtp","eSpeech RTP Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8417/udp,"espeech-rtp","eSpeech RTP Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8423/tcp,"aritts","Aristech text-to-speech server",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8442/tcp,"cybro-a-bus","CyBro A-bus Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8442/udp,"cybro-a-bus","CyBro A-bus Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8443/tcp,"pcsync-https","PCsync HTTPS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8443/udp,"pcsync-https","PCsync HTTPS",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8444/tcp,"pcsync-http","PCsync HTTP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8444/udp,"pcsync-http","PCsync HTTP",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8445/tcp,"copy","Port for copy peer sync feature",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8445/udp,"copy-disc","Port for copy discovery",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8450/tcp,"npmp","npmp",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8450/udp,"npmp","npmp",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8457/tcp,"nexentamv","Nexenta Management GUI",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8470/tcp,"cisco-avp","Cisco Address Validation Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8471/tcp,"pim-port","PIM over Reliable Transport",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8471/sctp,"pim-port","PIM over Reliable Transport",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8472/tcp,"otv","Overlay Transport Virtualization (OTV)",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8472/udp,"otv","Overlay Transport Virtualization (OTV)",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8473/tcp,"vp2p","Virtual Point to Point",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8473/udp,"vp2p","Virtual Point to Point",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8474/tcp,"noteshare","AquaMinds NoteShare",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8474/udp,"noteshare","AquaMinds NoteShare",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8500/tcp,"fmtp","Flight Message Transfer Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8500/udp,"fmtp","Flight Message Transfer Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8501/tcp,"cmtp-mgt","CYTEL Message Transfer Management",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8501/udp,"cmtp-av","CYTEL Message Transfer Audio and Video",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8502/tcp,"ftnmtp","FTN Message Transfer Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8503/udp,"lsp-self-ping","MPLS LSP Self-Ping",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8554/tcp,"rtsp-alt","RTSP Alternate (see port 554)",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8554/udp,"rtsp-alt","RTSP Alternate (see port 554)",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8555/tcp,"d-fence","SYMAX D-FENCE",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8555/udp,"d-fence","SYMAX D-FENCE",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8567/tcp,"dof-tunnel","DOF Tunneling Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8567/udp,"dof-tunnel","DOF Tunneling Protocol",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8600/tcp,"asterix","Surveillance Data",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8600/udp,"asterix","Surveillance Data",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8609/udp,"canon-cpp-disc","Canon Compact Printer Protocol Discovery",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8610/tcp,"canon-mfnp","Canon MFNP Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8610/udp,"canon-mfnp","Canon MFNP Service",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8611/tcp,"canon-bjnp1","Canon BJNP Port 1",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
Port,8611/udp,"canon-bjnp1","Canon BJNP Port 1",manual,https://www.iana.org/assignments/service-names-port-numbers/service-names-port-numbers.xml
